"player","tournament id","Player_initial_last","player id","DK_Hole_FP","DK_Streak_Bonus_FP","FD_Hole_FP","FD_Streak_Bonus_FP","tournament name","season","final position","DK_Finish_FP","FD_Finish_FP","DK_Total_FP","FD_Total_FP","major","made_cut","course","SD_Hole_FP","SD_Streak_Bonus_FP","SD_Finish_FP","SD_Total_FP","date","Finish","Score","sg_putt","sg_arg","sg_app","sg_ott","sg_t2g","sg_total","place"
"Joaquin Niemann",401155423,"J. Niemann",11099,28,0,23.8,5.6,"The Genesis Invitational",2020,NA,0,0,28,29.4,0,0,"Riviera - Pacific Palisades, CA",24,0,0,24,2020-02-15,"CUT","2",-0.31,0.19,0,-0.6,-0.4,-0.71,"-"
"Joaquin Niemann",401155426,"J. Niemann",11099,20,0,13.9,0.6,"The Honda Classic",2020,NA,0,0,20,14.5,0,0,"PGA National - Palm Beach Gardens, FL",24,0,0,24,2020-02-29,"CUT","5",0.14,-0.25,0.24,-0.57,-0.58,-0.44,"-"
"Joaquin Niemann",401155427,"J. Niemann",11099,25.5,0,18.7,10.6,"Arnold Palmer Invitational Pres. by Mastercard",2020,NA,0,0,25.5,29.3,0,0,"Bay Hill - Orlando, FL",23,0,0,23,2020-03-07,"CUT","4",-0.92,-1.06,0.8,0.49,0.24,-0.68,"-"
"Joaquin Niemann",401155459,"J. Niemann",11099,72,0,65.6,13.6,"Charles Schwab Challenge",2020,32,2,1,74,80.2,0,1,"Colonial - Ft. Worth, TX",68,6,0,74,2020-06-14,"T32","-6",0.58,-0.35,0.6,0.1,0.35,0.94,"32"
"Joaquin Niemann",401155461,"J. Niemann",11099,25.5,0,18.7,19.6,"The Memorial Tournament pres. by Nationwide",2020,NA,0,0,25.5,38.3,0,0,"Muirfield Village - Dublin, OH",23,3,0,26,2020-07-19,"CUT","4",-2.86,0.09,1.75,0.55,2.4,-0.47,"-"
"Joaquin Niemann",401155466,"J. Niemann",11099,61.5,0,57,25.2,"Travelers Championship",2020,63,0,0,61.5,82.2,0,1,"TPC River Highlands - Cromwell, CT",63,3,0,66,2020-06-28,"63","-3",-1.57,0.4,0.48,0.01,0.89,-0.68,"63"
"Joaquin Niemann",401155467,"J. Niemann",11099,63,6,53.3,27.8,"WGC-FedEx St. Jude Classic",2020,52,0,0,69,81.1,0,1,"TPC Southwind, Memphis, TN",54,6,0,60,2020-08-02,"T52","1",-0.48,-1.34,0.89,0.23,-0.22,-0.7,"52"
"Joaquin Niemann",401155473,"J. Niemann",11099,66,3,62.5,14.9,"Wyndham Championship",2020,42,1,0,70,77.4,0,1,"Sedgefield - Greensboro, NC",72,7,0,79,2020-08-16,"T42","-7",-0.41,0.03,-0.11,0.89,0.81,0.41,"42"
"Joaquin Niemann",401155474,"J. Niemann",11099,33,0,29,20.8,"The Northern Trust",2020,NA,0,0,33,49.8,0,0,"TPC Boston - Norton, MA",26,3,0,29,2020-08-23,"CUT","E",-1.15,-0.28,1,-1.15,-0.42,-1.57,"-"
"Joaquin Niemann",401155475,"J. Niemann",11099,59,0,54.4,10,"BMW Championship",2020,3,18,18,77,82.4,0,1,"Olympia Fields Country Club - Olympia Fields, IL",62,0,11,73,2020-08-30,"T3","-2",0.1,0.19,1.25,0.77,2.21,2.32,"3"
"Joaquin Niemann",401155476,"J. Niemann",11099,52,0,43.7,10.6,"Tour Championship",2020,27,3,2,55,56.3,0,1,"East Lake - Atlanta, GA",56,0,0,56,2020-09-07,"T27","3",0.21,-1.03,-1.72,0.71,-2.04,-1.83,NA
"Joaquin Niemann",401219333,"J. Niemann",11099,43.5,0,32.1,15.6,"U.S. Open",2021,23,4,3,47.5,50.7,1,1,"Winged Foot GC - Mamaroneck, NY",43,0,1,44,2020-09-20,"T23","10",1.74,0.01,-0.45,0.27,-0.17,1.57,"23"
"Joaquin Niemann",401219481,"J. Niemann",11099,22,0,17,5,"PGA Championship",2020,NA,0,0,22,22,1,0,"TPC Harding Park - San Francisco, CA",24,0,0,24,2020-08-09,"CUT","4",-0.67,-0.73,0.29,0.32,-0.11,-0.78,"-"
"Joaquin Niemann",401219498,"J. Niemann",11099,93.5,11,92.2,22.1,"RBC Heritage",2020,5,14,14,118.5,128.3,0,1,"Harbour Town - Hilton Head, SC",87,13,9,109,2020-06-21,"T5","-19",-0.1,0.29,1.84,0.67,2.8,2.69,"5"
"Joaquin Niemann",401219795,"J. Niemann",11099,88.5,5,87,30.6,"Shriners Hospital for Children Open",2021,13,6,5,99.5,122.6,0,1,"TPC Summerlin - Las Vegas, NV",85,9,3,97,2020-10-11,"T13","-17",0.54,0.43,-0.13,0.9,1.2,1.74,NA
"Joaquin Niemann",401219796,"J. Niemann",11099,79.5,3,77,24.7,"The CJ Cup @ Shadow Creek",2021,6,12,12,94.5,113.7,0,1,"Shadow Creek GC - Las Vegas, NV",79,13,8,100,2020-10-18,"6","-13",0.68,-0.01,1.15,0.75,1.9,2.58,"6"
"Joaquin Niemann",401219797,"J. Niemann",11099,85.5,3,83.8,37.4,"The ZOZO Championship",2021,17,5,4,93.5,125.2,0,1,"Sherwood CC - Thousand Oaks, CA",79,9,2,90,2020-10-25,"T17","-15",-0.4,-0.49,0.71,1.19,1.41,1.01,"17"
"Joaquin Niemann",401219801,"J. Niemann",11099,81.5,3,74.1,46.2,"The RSM Classic",2021,44,1,0,85.5,120.3,0,1,"Sea Island - Sea Island, GA",67,9,0,76,2020-11-22,"T44","-8",0.17,0.48,0.01,0.57,1.06,1.22,"44"
"Joaquin Niemann",401219802,"J. Niemann",11099,80,6,75.3,34.4,"Mayakoba Golf Classic",2021,23,4,3,90,112.7,0,1,"El Camaleon - Playa del Carmen, Mexico",76,9,1,86,2020-12-06,NA,NA,NA,NA,NA,NA,NA,NA,"23"
"Joaquin Niemann",401223849,"J. Niemann",11099,71.5,3,64.9,17,"Workday Charity Open",2020,31,2,1,76.5,82.9,0,1,"Muirfield Village - Dublin, OH",67,3,0,70,2020-07-12,"T31","-6",0.1,-0.34,1.03,0.35,1.04,1.13,"31"
"Joaquin Niemann",401242996,"J. Niemann",11099,107.5,14,107.6,37.9,"Sentry Tournament of Champions",2021,2,20,20,141.5,165.5,0,1,"Kapalua Resort, Kapalua, Maui, HI",91,16,13,120,2021-01-10,"2","-25",0.25,0.41,1.82,0.09,2.31,2.57,"2"
"Joaquin Niemann",401242997,"J. Niemann",11099,95.5,11,93.9,21.5,"Sony Open in Hawaii",2021,2,20,20,126.5,135.4,0,1,"Waialae CC - Honolulu, HI",NA,NA,NA,NA,2021-01-17,"T2","-20",0.61,0.2,1.03,0.92,2.14,2.75,"2"
"Joaquin Niemann",401243001,"J. Niemann",11099,58.5,0,51.2,10.2,"The Genesis Invitational",2021,43,1,0,59.5,61.4,0,1,"Riviera - Pacific Palisades, CA",NA,NA,NA,NA,2021-02-21,"T43","1",-0.35,0.69,-0.94,0.7,0.45,0.1,"43"
"Joaquin Niemann",401243002,"J. Niemann",11099,72,0,64.5,24.8,"WGC-Workday Championship",2021,28,3,2,75,91.3,0,1,"The Concession Golf Club - Bradenton, FL",NA,NA,NA,NA,2021-02-28,"T28","-5",-0.27,0.54,0.32,0.27,1.14,0.87,NA
"Joaquin Niemann",401243005,"J. Niemann",11099,61,0,57.4,7.4,"The Players Championship",2021,29,3,2,64,66.8,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",NA,NA,NA,NA,2021-03-14,"T29","-4",0.83,-0.01,0.11,0.19,0.3,1.13,NA
"Joaquin Niemann",401243006,"J. Niemann",11099,62,3,56.5,21.4,"The Honda Classic",2021,25,4,3,69,80.9,0,1,"PGA National - Palm Beach Gardens, FL",NA,NA,NA,NA,2021-03-21,"T25","-2",0.9,-1.28,0.59,1.4,0.71,1.61,NA
"Joe Boros",401148233,"J. Boros",6965,8.5,0,0.2,5,"A Military Tribute at The Greenbrier",2020,NA,0,0,8.5,5.2,0,0,"Old White Course - White Sulphur Springs, WV",9,0,0,9,2019-09-15,"CUT","13",-1.83,0.7,-4.22,-2.21,-5.74,-7.57,"-"
"Joel Dahmen",401056252,"J. Dahmen",6196,63,3,58,20.8,"Safeway Open",2019,46,1,0,67,78.8,0,1,"Silverado - Napa, CA",66,3,0,69,2018-10-07,"T46","-4",-0.1,0.1,0.34,0.02,0.46,0.36,"46"
"Joel Dahmen",401056500,"J. Dahmen",6196,86,3,83.3,28.4,"CIMB Classic",2019,26,3,2,92,113.7,0,1,"TPC Kuala Lumpur - Kuala Lumpur, Malaysia",79,12,0,91,2018-10-14,NA,NA,NA,NA,NA,NA,NA,NA,"26"
"Joel Dahmen",401056501,"J. Dahmen",6196,63.5,0,59.9,25.2,"The CJ Cup @ Nine Bridges",2019,29,3,2,66.5,87.1,0,1,"Nine Bridges - Seoul, South Korea",71,3,0,74,2018-10-21,NA,NA,NA,NA,NA,NA,NA,NA,"29"
"Joel Dahmen",401056504,"J. Dahmen",6196,65.5,3,60.7,21.6,"Shriners Hospital for Children Open",2019,69,0,0,68.5,82.3,0,1,"TPC Summerlin - Las Vegas, NV",63,6,0,69,2018-11-04,"T69","-4",-0.61,-0.19,-0.35,0.37,-0.17,-0.78,"69"
"Joel Dahmen",401056505,"J. Dahmen",6196,72.5,5,68.8,24.8,"Mayakoba Golf Classic",2019,41,1,0,78.5,93.6,0,1,"El Camaleon - Playa del Carmen, Mexico",73,6,0,79,2018-11-11,NA,NA,NA,NA,NA,NA,NA,NA,"41"
"Joel Dahmen",401056506,"J. Dahmen",6196,77.5,0,72.7,23.2,"The RSM Classic",2019,37,2,1,79.5,96.9,0,1,"Sea Island - Sea Island, GA",75,9,0,84,2018-11-18,"T37","-10",-0.44,0.21,-0.06,1.04,1.19,0.74,"37"
"Joel Dahmen",401056510,"J. Dahmen",6196,87,6,80,26.8,"Sony Open in Hawaii",2019,22,4,3,97,109.8,0,1,"Waialae CC - Honolulu, HI",NA,NA,NA,NA,2019-01-13,"T22","-10",0.09,-0.11,0.57,0.71,1.17,1.26,"22"
"Joel Dahmen",401056512,"J. Dahmen",6196,82,6,77,12.2,"Farmers Insurance Open",2019,9,8,7,96,96.2,0,1,"Torrey Pines - La Jolla, CA",80,6,5,91,2019-02-27,"T9","-12",2.32,0.44,-0.85,-0.04,-0.45,1.86,"9"
"Joel Dahmen",401056513,"J. Dahmen",6196,26,0,19.4,10,"Waste Management Phoenix Open",2019,NA,0,0,26,29.4,0,0,"TPC Scottsdale - Scottsdale, AZ",24,0,0,24,2019-02-03,"CUT","4",-1.66,-0.3,-1.3,0.76,-0.83,-2.5,"-"
"Joel Dahmen",401056515,"J. Dahmen",6196,27.5,0,21.8,15.6,"Genesis Open",2019,NA,0,0,27.5,37.4,0,0,"Riviera - Pacific Palisades, CA",23,0,0,23,2019-02-14,"CUT","3",-0.07,-1.04,0.4,-0.76,-1.4,-1.47,"-"
"Joel Dahmen",401056520,"J. Dahmen",6196,19,0,12.4,5,"The Honda Classic",2019,NA,0,0,19,17.4,0,0,"PGA National - Palm Beach Gardens, FL",20,0,0,20,2019-03-03,"CUT","8",-2.09,0.3,0.25,-1.28,-0.73,-2.82,"-"
"Joel Dahmen",401056521,"J. Dahmen",6196,20,0,14,15,"Arnold Palmer Invitational Pres. by Mastercard",2019,NA,0,0,20,29,0,0,"Bay Hill - Orlando, FL",20,0,0,20,2019-03-10,"CUT","6",-2.85,-0.11,-0.17,0.65,0.37,-2.48,"-"
"Joel Dahmen",401056522,"J. Dahmen",6196,74,0,72.3,14.8,"The Players Championship",2019,12,6,5,80,92.1,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",76,6,3,85,2019-03-17,"T12","-11",0.43,0.25,1.09,0.46,1.8,2.23,"12"
"Joel Dahmen",401056523,"J. Dahmen",6196,57,3,51.4,19.8,"Valspar Championship",2019,30,3,2,63,73.2,0,1,"Innisbrook - Palm Harbor, FL",58,6,0,64,2019-03-24,"T30","E",-0.08,0.26,0.38,0.35,0.98,0.91,"30"
"Joel Dahmen",401056525,"J. Dahmen",6196,84,3,79,25.4,"Corales Puntacana Resort & Club Championship",2019,12,6,5,93,109.4,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",76,6,3,85,2019-03-31,NA,NA,NA,NA,NA,NA,NA,NA,"12"
"Joel Dahmen",401056526,"J. Dahmen",6196,57,0,49,11.4,"Valero Texas Open",2019,69,0,0,57,60.4,0,1,"TPC San Antonio - San Antonio, TX",54,3,0,57,2019-04-07,"T69","2",0.16,-0.69,-0.57,-0.27,-1.52,-1.37,"69"
"Joel Dahmen",401056528,"J. Dahmen",6196,65,0,61,1.2,"RBC Heritage",2019,16,5,4,70,66.2,0,1,"Harbour Town - Hilton Head, SC",70,0,2,72,2019-04-21,"T16","-6",0.97,0.16,-0.01,0.59,0.75,1.72,"16"
"Joel Dahmen",401056543,"J. Dahmen",6196,75,9,71.4,20.9,"BMW Championship",2019,24,4,3,88,95.3,0,1,"Medinah - Medinah, IL",74,13,1,88,2019-08-18,"T24","-10",-0.1,0.6,0.01,-0.08,0.53,0.43,"24"
"Joel Dahmen",401056544,"J. Dahmen",6196,59,0,49.4,24.6,"The Northern Trust",2019,67,0,0,59,74,0,1,"Liberty National - Jersey City, NJ",62,3,0,65,2019-08-11,"T67","E",-0.27,-0.57,0.21,-0.03,-0.39,-0.66,"67"
"Joel Dahmen",401056545,"J. Dahmen",6196,73.5,3,69.1,11,"Wyndham Championship",2019,53,0,0,76.5,80.1,0,1,"Sedgefield - Greensboro, NC",71,6,0,77,2019-08-04,"T53","-8",-0.63,-0.46,0.31,0.92,0.78,0.15,"53"
"Joel Dahmen",401056547,"J. Dahmen",6196,19.5,0,14.5,5,"The Open",2019,NA,0,0,19.5,19.5,1,0,"Royal Portrush - Portrush, Northern Ireland",19,0,0,19,2019-07-21,NA,NA,NA,NA,NA,NA,NA,NA,"-"
"Joel Dahmen",401056548,"J. Dahmen",6196,21,0,15.5,10,"John Deere Classic",2019,NA,0,0,21,25.5,0,0,"TPC Deere Run - Silvis, IL",22,0,0,22,2019-07-14,"CUT","5",-2.03,-0.14,-1.77,0.21,-1.7,-3.73,"-"
"Joel Dahmen",401056549,"J. Dahmen",6196,62.5,0,56,6.8,"Travelers Championship",2019,43,1,0,63.5,62.8,0,1,"TPC River Highlands - Cromwell, CT",65,0,0,65,2019-06-23,"T43","-3",0.53,-0.98,0.95,0.1,0.07,0.59,"43"
"Joel Dahmen",401056550,"J. Dahmen",6196,81,6,76.8,20.3,"Wells Fargo Championship",2019,2,20,20,107,117.1,0,1,"Quail Hollow - Charlotte, NC",78,13,13,104,2019-05-05,"2","-12",1.32,-0.21,1.56,0.93,2.27,3.59,"2"
"Joel Dahmen",401056552,"J. Dahmen",6196,39.5,0,28.5,20,"PGA Championship",2019,71,0,0,39.5,48.5,1,1,"Bethpage - Farmingdale, NY",39,0,0,39,2019-05-19,"T71","12",-0.8,-0.58,1.28,-0.28,0.42,-0.37,"71"
"Joel Dahmen",401056553,"J. Dahmen",6196,24,0,20.1,5,"Charles Schwab Challenge",2019,NA,0,0,24,25.1,0,0,"Colonial - Ft. Worth, TX",24,0,0,24,2019-05-26,"CUT","3",-0.75,0.23,-0.01,-0.01,0.21,-0.55,"-"
"Joel Dahmen",401056554,"J. Dahmen",6196,52.5,0,43.4,9.6,"The Memorial Tournament pres. by Nationwide",2019,68,0,0,52.5,53,0,1,"Muirfield Village - Dublin, OH",49,3,0,52,2019-06-02,"T68","5",0.42,-1.7,-0.79,0.87,-1.62,-1.19,"68"
"Joel Dahmen",401056556,"J. Dahmen",6196,31.5,0,25.5,34.8,"U.S. Open",2019,NA,0,0,31.5,60.3,1,0,"Pebble Beach - Pebble Beach, CA",22,6,0,28,2019-06-16,"CUT","5",0.11,0.61,-0.64,-0.95,-0.98,-0.87,"-"
"Joel Dahmen",401148233,"J. Dahmen",6196,68.5,3,63.9,16.7,"A Military Tribute at The Greenbrier",2020,36,2,1,73.5,81.6,0,1,"Old White Course - White Sulphur Springs, WV",69,7,0,76,2019-09-15,"T36","-6",-0.95,0.47,0.95,0.18,1.6,0.65,"36"
"Joel Dahmen",401148235,"J. Dahmen",6196,31,0,28.3,14.6,"Safeway Open",2020,NA,0,0,31,42.9,0,0,"Silverado - Napa, CA",30,3,0,33,2019-09-29,"CUT","-1",-2.05,1.45,-0.42,0.95,1.98,-0.07,"-"
"Joel Dahmen",401148236,"J. Dahmen",6196,94.5,9,91.3,25.5,"Shriners Hospital for Children Open",2020,9,8,7,111.5,123.8,0,1,"TPC Summerlin - Las Vegas, NV",85,16,5,106,2019-10-06,"T9","-18",0.26,0.39,0.8,0.83,2.02,2.27,"9"
"Joel Dahmen",401148238,"J. Dahmen",6196,61,0,57.4,14.6,"The CJ Cup @ Nine Bridges",2020,43,1,0,62,72,0,1,"Nine Bridges - Seoul, South Korea",66,3,0,69,2019-10-20,NA,NA,NA,NA,NA,NA,NA,NA,"43"
"Joel Dahmen",401148239,"J. Dahmen",6196,37.5,0,21.7,6.2,"The ZOZO Championship",2020,76,0,0,37.5,27.9,0,1,"Accordia Golf Narashino CC - Chiba, Japan",34,0,0,34,2019-10-27,NA,NA,NA,NA,NA,NA,NA,NA,"76"
"Joel Dahmen",401148242,"J. Dahmen",6196,87.5,8,84.2,16,"Mayakoba Golf Classic",2020,6,12,12,107.5,112.2,0,1,"El Camaleon - Playa del Carmen, Mexico",83,6,8,97,2019-11-18,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"Joel Dahmen",401148243,"J. Dahmen",6196,38,0,30,0,"The RSM Classic",2020,NA,0,0,38,30,0,0,"Sea Island - Sea Island, GA",38,0,0,38,2019-11-24,"CUT","-3",-2.13,0.46,0.38,1.01,1.84,-0.29,"-"
"Joel Dahmen",401155418,"J. Dahmen",6196,64.5,3,60.1,14.9,"Sony Open in Hawaii",2020,12,6,5,73.5,80,0,1,"Waialae CC - Honolulu, HI",NA,NA,NA,NA,2020-01-12,"T12","-6",0.95,0.23,0.28,0.19,0.7,1.65,"12"
"Joel Dahmen",401155420,"J. Dahmen",6196,60,0,53.5,34,"Farmers Insurance Open",2020,55,0,0,60,87.5,0,1,"Torrey Pines - La Jolla, CA",60,3,0,63,2020-01-25,"T55","-1",-1.06,-0.5,-0.25,0.63,-0.12,-1.18,"55"
"Joel Dahmen",401155421,"J. Dahmen",6196,47,0,39.5,14.6,"Waste Management Phoenix Open",2020,NA,0,0,47,54.1,0,0,"TPC Scottsdale - Scottsdale, AZ",42,3,0,45,2020-02-01,"WD","1",-1.27,-0.53,0.58,-0.04,0.01,-1.26,"-"
"Joel Dahmen",401155422,"J. Dahmen",6196,64.5,3,61.5,26.4,"AT&T Pebble Beach Pro-Am",2020,14,6,5,73.5,92.9,0,1,"Spyglass Hill - Pebble Beach, CA",69,3,3,75,2020-02-08,"T14","-6",-0.45,-0.81,1.5,1.03,1.73,1.28,"14"
"Joel Dahmen",401155423,"J. Dahmen",6196,68,6,65.6,7.9,"The Genesis Invitational",2020,5,14,14,88,87.5,0,1,"Riviera - Pacific Palisades, CA",72,7,9,88,2020-02-15,"T5","-8",1.26,0.29,0.19,0.51,0.98,2.24,"5"
"Joel Dahmen",401155427,"J. Dahmen",6196,52.5,0,48.1,15,"Arnold Palmer Invitational Pres. by Mastercard",2020,5,14,14,66.5,77.1,0,1,"Bay Hill - Orlando, FL",61,0,9,70,2020-03-07,"T5","E",-0.4,0.4,1.8,0.61,2.8,2.4,"5"
"Joel Dahmen",401155459,"J. Dahmen",6196,75.5,0,71,9.8,"Charles Schwab Challenge",2020,19,5,4,80.5,84.8,0,1,"Colonial - Ft. Worth, TX",71,6,2,79,2020-06-14,"T19","-9",0.54,-0.35,1.31,0.19,1.15,1.69,"19"
"Joel Dahmen",401155461,"J. Dahmen",6196,31.5,0,16.3,29.6,"The Memorial Tournament pres. by Nationwide",2020,74,0,0,31.5,45.9,0,1,"Muirfield Village - Dublin, OH",31,3,0,34,2020-07-19,"74","18",0.21,-0.01,-2.38,-0.14,-2.53,-2.32,"74"
"Joel Dahmen",401155466,"J. Dahmen",6196,79.5,11,75.7,20.7,"Travelers Championship",2020,20,5,4,95.5,100.4,0,1,"TPC River Highlands - Cromwell, CT",79,10,2,91,2020-06-28,"T20","-12",0.42,0.02,0.57,0.57,1.16,1.57,"20"
"Joel Dahmen",401155467,"J. Dahmen",6196,71.5,3,64.9,21.6,"WGC-FedEx St. Jude Classic",2020,20,5,4,79.5,90.5,0,1,"TPC Southwind, Memphis, TN",67,6,2,75,2020-08-02,"T20","-6",-0.33,-0.75,1.37,0.76,1.38,1.05,"20"
"Joel Dahmen",401155474,"J. Dahmen",6196,33.5,3,30.9,15.8,"The Northern Trust",2020,NA,0,0,36.5,46.7,0,0,"TPC Boston - Norton, MA",31,3,0,34,2020-08-23,"CUT","-2",-0.2,0.18,-0.5,-0.05,-0.37,-0.57,"-"
"Joel Dahmen",401155475,"J. Dahmen",6196,52.5,0,43.3,25.8,"BMW Championship",2020,20,5,4,57.5,73.1,0,1,"Olympia Fields Country Club - Olympia Fields, IL",52,3,2,57,2020-08-30,"T20","5",0.57,0.18,-0.03,-0.15,-0.01,0.57,"20"
"Joel Dahmen",401219333,"J. Dahmen",6196,21.5,0,12.6,15.6,"U.S. Open",2021,NA,0,0,21.5,28.2,1,0,"Winged Foot GC - Mamaroneck, NY",19,0,0,19,2020-09-20,"CUT","7",0.83,-1.96,0.66,0.87,-0.42,0.41,"-"
"Joel Dahmen",401219481,"J. Dahmen",6196,77,5,70.7,24.8,"PGA Championship",2020,10,7,6,89,101.5,1,1,"TPC Harding Park - San Francisco, CA",73,6,4,83,2020-08-09,"T10","-8",1.44,0.48,0.22,0.4,1.09,2.53,"10"
"Joel Dahmen",401219498,"J. Dahmen",6196,77.5,3,72.7,20.7,"RBC Heritage",2020,48,1,0,81.5,93.4,0,1,"Harbour Town - Hilton Head, SC",75,10,0,85,2020-06-21,"T48","-10",-0.06,-0.92,0.95,0.47,0.5,0.44,"48"
"Joel Dahmen",401219793,"J. Dahmen",6196,66.5,3,64.5,20.2,"Safeway Open",2021,52,0,0,69.5,84.7,0,1,"Silverado - Napa, CA",73,3,0,76,2020-09-13,"CUT","-1",-2.05,1.45,-0.42,0.95,1.98,-0.07,NA
"Joel Dahmen",401219795,"J. Dahmen",6196,71.5,3,67.2,17.6,"Shriners Hospital for Children Open",2021,58,0,0,74.5,84.8,0,1,"TPC Summerlin - Las Vegas, NV",74,3,0,77,2020-10-11,"T58","-8",-0.36,-0.81,-0.31,0.97,-0.15,-0.51,NA
"Joel Dahmen",401219796,"J. Dahmen",6196,72,3,64.5,20.6,"The CJ Cup @ Shadow Creek",2021,38,2,1,77,86.1,0,1,"Shadow Creek GC - Las Vegas, NV",63,9,0,72,2020-10-18,"T38","-4",0.05,0.37,0.39,-0.48,0.28,0.33,"38"
"Joel Dahmen",401219797,"J. Dahmen",6196,90.5,6,88.9,17.4,"The ZOZO Championship",2021,8,9,8,105.5,114.3,0,1,"Sherwood CC - Thousand Oaks, CA",85,9,6,100,2020-10-25,"T8","-18",0.37,1.56,-0.01,-0.17,1.39,1.76,"8"
"Joel Dahmen",401219801,"J. Dahmen",6196,68,3,63.1,16.1,"The RSM Classic",2021,50,1,0,72,79.2,0,1,"Sea Island - Sea Island, GA",71,7,0,78,2020-11-22,"T50","-6",0.57,-0.33,0.08,0.57,0.32,0.89,"50"
"Joel Dahmen",401219802,"J. Dahmen",6196,79.5,11,77.1,25.9,"Mayakoba Golf Classic",2021,20,5,4,95.5,107,0,1,"El Camaleon - Playa del Carmen, Mexico",75,13,2,90,2020-12-06,NA,NA,NA,NA,NA,NA,NA,NA,"20"
"Joel Dahmen",401223849,"J. Dahmen",6196,7.5,0,-3.7,5,"Workday Charity Open",2020,NA,0,0,7.5,1.3,0,0,"Muirfield Village - Dublin, OH",3,0,0,3,2020-07-12,"CUT","16",-2.55,-1.58,-2.73,-0.95,-5.26,-7.81,"-"
"Joel Dahmen",401242998,"J. Dahmen",6196,22.5,3,16.6,15.2,"Farmers Insurance Open",2021,NA,0,0,25.5,31.8,0,0,"Torrey Pines - La Jolla, CA",NA,NA,NA,NA,2021-01-31,"CUT","5",-3.37,0.45,-1.12,-0.79,-1.46,-4.83,"-"
"Joel Dahmen",401242999,"J. Dahmen",6196,34,0,30.4,5.8,"Waste Management Phoenix Open",2021,NA,0,0,34,36.2,0,0,"TPC Scottsdale - Scottsdale, AZ",NA,NA,NA,NA,2021-02-07,"CUT","-2",-0.12,-1.17,0.42,0.62,-0.13,-0.25,"-"
"Joel Dahmen",401243000,"J. Dahmen",6196,61,0,51.3,15.2,"AT&T Pebble Beach Pro-Am",2021,60,0,0,61,66.5,0,1,"Pebble Beach - Pebble Beach, CA",NA,NA,NA,NA,2021-02-14,"T60","1",-0.12,0.2,-2.33,0.43,-1.71,-1.83,"60"
"Joel Dahmen",401243001,"J. Dahmen",6196,18,0,10.9,5,"The Genesis Invitational",2021,NA,0,0,18,15.9,0,0,"Riviera - Pacific Palisades, CA",NA,NA,NA,NA,2021-02-21,"CUT","7",-2.09,-1.78,-0.29,0.72,-1.35,-3.44,"-"
"Joel Dahmen",401243004,"J. Dahmen",6196,21,0,13,0.6,"Arnold Palmer Invitational",2021,NA,0,0,21,13.6,0,0,"Bay Hill - Orlando, FL",NA,NA,NA,NA,2021-03-07,"CUT","6",-0.86,-0.06,-1.31,0.14,-1.22,-2.08,NA
"Joel Dahmen",401243005,"J. Dahmen",6196,24,0,20,0,"The Players Championship",2021,NA,0,0,24,20,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",NA,NA,NA,NA,2021-03-14,"CUT","2",-2.59,0.28,1.79,0.44,2.51,-0.08,NA
"Joel Dahmen",401243008,"J. Dahmen",6196,77,6,74.4,15.7,"Corales Puntacana Resort & Club Championship",2021,1,30,30,113,120.1,0,1,"Corales Puntacana GC - Punta Cana, Dominican Republic",NA,NA,NA,NA,2021-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Joel Dahmen",401243401,"J. Dahmen",6196,29.5,3,27.2,10.9,"The American Express",2021,NA,0,0,32.5,38.1,0,0,"La Quinta CC - La Quinta, CA",NA,NA,NA,NA,2021-01-24,"CUT","-1",1.25,-0.4,-0.75,1.94,0.8,2.05,"-"
"Joey Garber",401056252,"J. Garber",9571,25,0,16.7,10.6,"Safeway Open",2019,NA,0,0,25,27.3,0,0,"Silverado - Napa, CA",22,0,0,22,2018-10-07,"CUT","5",0.35,-0.69,-2.41,-1.24,-4.33,-3.98,"-"
"Joey Garber",401056503,"J. Garber",9571,19,0,14.9,0,"Sanderson Farms Championship",2019,NA,0,0,19,14.9,0,0,"Country Club of Jackson - Jackson, MS",22,0,0,22,2018-10-28,"CUT","5",-1.45,0.59,-1.09,-0.84,-1.33,-2.79,"-"
"Joey Garber",401056506,"J. Garber",9571,24.5,0,22,5,"The RSM Classic",2019,NA,0,0,24.5,27,0,0,"Sea Island - Sea Island, GA",29,0,0,29,2018-11-18,"CUT","1",-0.45,-0.51,0.65,1.45,1.59,1.14,"-"
"Joey Garber",401056510,"J. Garber",9571,30.5,0,28.7,10,"Sony Open in Hawaii",2019,NA,0,0,30.5,38.7,0,0,"Waialae CC - Honolulu, HI",NA,NA,NA,NA,2019-01-13,"MDF","4",-0.2,-1.75,-1.06,0.64,-2.18,-2.38,"-"
"Joey Garber",401056511,"J. Garber",9571,80.5,3,76,10.8,"Desert Classic",2019,57,0,0,83.5,86.8,0,1,"La Quinta CC - La Quinta, CA",77,3,0,80,2019-01-20,"T57","-11",-0.18,0.24,-1.99,0.32,-1.44,-1.62,"57"
